"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00023174","2024-11-01",,,,,"10.6","1013.9","1002.0","12.8",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   73","   50","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4",,,"18.9","11.1",,,,"  270","  260",,,,,,,,"6.7","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-02",,,,,"12.2","1013.2","1001.4","13.3",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"0.3",,"   81","   63","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4",,,"18.9","11.7",,,,"  200","  200",,,,,,,,"5.8","9.4",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-03",,,,,"6.1","1010.8","999.3","12.2",,"5.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   47","   23","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.9",,,"25.6","12.2",,,,"  250","  250",,,,,,,,"11.2","14.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-04",,,,,"5.0","1016.6","1005.1","11.7",,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   46","   20","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.5",,,"23.3","12.8",,,,"  250","  220",,,,,,,,"6.3","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-05",,,,,"10.0","1013.2","1001.4","12.8",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   71","   41","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3",,,"20.6","11.1",,,,"  240","  240",,,,,,,,"6.3","6.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-06",,,,,"0.0","1012.9","1001.0","10.6",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   42","    7","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.2",,,"25.6","12.8",,,,"  120","  180",,,,,,,,"6.3","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-07",,,,,"-2.8","1019.3","1007.5","8.3",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   30","   12","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.7",,,"22.8","9.4",,,,"  240","  220",,,,,,,,"7.6","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-08",,,,,"1.7","1018.6","1006.8","9.4",,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   45","   13","   78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3",,,"22.8","8.9",,,,"  260","  220",,,,,,,,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-09",,,,,"5.0","1014.9","1003.4","10.6",,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   53","   18","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4",,,"22.2","9.4",,,,"  280","  290",,,,,,,,"5.8","7.6",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-10",,,,,"8.9","1015.9","1004.1","11.7",,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   68","   28","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4",,,"21.7","10.0",,,,"  260","  250",,,,,,,,"5.4","7.2",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-11",,,,,"10.6","1016.6","1005.1","12.8",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   78","   47","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.6",,,"18.9","8.9",,,,"  270","  270",,,,,,,,"8.9","11.6",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-12",,,,,"5.6","1017.3","1005.8","11.1",,"3.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   47","   27","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.6",,,"21.7","13.3",,,,"   10","   10",,,,,,,,"9.4","13.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-13",,,,,"2.2","1017.9","1006.1","10.0",,"3.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   41","   14","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.1",,,"25.6","12.2",,,,"  270","   20",,,,,,,,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-14",,,,,"7.2","1013.5","1001.7","11.1",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   61","   40","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.7",,,"21.1","10.6",,,,"  240","  240",,,,,,,,"7.2","11.2",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-15",,,,,"7.2","1011.5","999.7","10.6",,"6.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   62","   39","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.8",,,"17.2","12.2",,,,"  270","  270",,,,,,,,"14.3","17.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-16",,,,,"0.6","1013.2","1001.7","8.3",,"3.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   40","   23","   55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"20.0","8.9",,,,"  260","  260",,,,,,,,"11.6","14.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-17",,,,,"2.2","1014.6","1002.7","8.3",,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   48","   24","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9",,,"20.6","7.2",,,,"  230","  230",,,,,,,,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-18",,,,,"6.7","1015.2","1003.7","10.0",,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   64","   36","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.4",,,"18.3","8.3",,,,"  270","  250",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-19",,,,,"6.1","1017.9","1006.4","10.0",,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   60","   40","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.1",,,"20.0","10.0",,,,"  270","  280",,,,,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-20",,,,,"3.3","1021.0","1009.1","9.4",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   49","   19","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.2",,,"23.3","10.6",,,,"  280","  280",,,,,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-21",,,,,"6.1","1020.0","1008.1","10.0",,"2.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   60","   18","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3",,,"22.8","8.9",,,,"  270","  260",,,,,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-22",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6",,,"21.1","8.3",,,,"  260","  230",,,,,,,,"6.7","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-23",,,,,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.5",,,"16.1","9.4",,,,"  260","   50",,,,,,,,"4.0","6.3",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-24",,,,,,,,,,"3.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.0",,,"16.1","11.7",,,,"  250","  260",,,,,,,,"6.3","8.5",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-25",,,,,"9.4","1020.7","1008.8","12.2",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   70","   47","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"21.1","10.6",,,,"  260","  240",,,,,,,,"5.4","6.7",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-26",,,,,"13.3","1019.3","1007.5","14.4",,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   84","   69","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.0",,,"18.9","13.3",,,,"  270","  260",,,,,,,,"6.3","8.1",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-27",,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.9",,,"18.3","13.3",,,,"  260","  260",,,,,,,,"6.3","7.6",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-28",,,,,"4.4","1016.6","1005.1","11.1",,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   47","   20","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.9",,,"23.9","12.8",,,,"  350","  220",,,,,,,,"5.8","7.6",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-29",,,,,"-5.0","1016.6","1005.1","8.3",,"3.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   21","   15","   68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2",,,"23.3","14.4",,,,"   30","  300",,,,,,,,"5.4","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-11-30",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.3",,,"26.1","12.2",,,,"  260","  270",,,,,,,,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-01",,,,,"7.2","1019.3","1007.5","11.7",,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,"   59","   32","   78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.6",,,"21.1","11.7",,,,"  250","  230",,,,,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-02",,,,,"7.8","1019.3","1007.5","11.1",,"2.1",,,,,,,,,,,,,,,,,,,,,," 1357","0.0",,"   66","   36","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.7",,,"20.0","10.0",,,,"  270","  280",,,,,,,,"5.8","7.6",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-03",,,,,,,,,,"1.7",,,,,,,,,,,,,,,,,,,,,," 1430","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.4",,,"18.3","10.0",,,,"  270","  260",,,,,,,,"6.3","8.5",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-04",,,,,"10.6","1021.3","1009.5","11.7",,"2.2",,,,,,,,,,,,,,,,,,,,,," 1406","0.0",,"   83","   65","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.7",,,"16.7","11.7",,,,"  260","  270",,,,,,,,"6.3","8.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-05",,,,,"10.0","1019.0","1007.8","11.1",,"1.6",,,,,,,,,,,,,,,,,,,,,," 1305","0.0",,"   82","   41","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.9",,,"17.2","10.6",,,,"  260","  240",,,,,,,,"5.8","8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-06",,,,,"10.0","1017.9","1006.4","11.7",,"1.7",,,,,,,,,,,,,,,,,,,,,," 1032","0.0",,"   85","   60","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.8",,,"17.2","8.9",,,,"  260","  280",,,,,,,,"4.5","7.6",,,,,"    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-07",,,,,"4.4","1018.6","1006.8","10.6",,"2.1",,,,,,,,,,,,,,,,,,,,,," 1437","0.0",,"   47","   15","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3",,,"26.7","9.4",,,,"  260","  260",,,,,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-08",,,,,"8.3","1018.3","1006.4","10.6",,"1.7",,,,,,,,,,,,,,,,,,,,,," 1323","0.0",,"   71","   41","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3",,,"18.3","9.4",,,,"  270","  270",,,,,,,,"5.8","7.2",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-09",,,,,"9.4","1019.3","1007.8","11.7",,"2.6",,,,,,,,,,,,,,,,,,,,,," 1159","0.0",,"   75","   60","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9",,,"16.7","11.7",,,,"  260","  250",,,,,,,,"5.8","7.6",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-10",,,,,"-7.2","1024.7","1012.9","7.2",,"2.4",,,,,,,,,,,,,,,,,,,,,," 2352","0.0",,"   25","    6","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4",,,"23.3","8.9",,,,"   20","  360",,,,,,,,"5.4","9.4",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-11",,,,,"-7.2","1019.0","1007.1","6.7",,"2.7",,,,,,,,,,,,,,,,,,,,,," 0606","0.0",,"   24","    9","   62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.2",,,"22.2","11.7",,,,"  280","  320",,,,,,,,"5.8","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-12",,,,,"3.3","1015.2","1003.4","8.3",,"2.2",,,,,,,,,,,,,,,,,,,,,," 1035","0.0",,"   60","   19","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.2",,,"15.6","6.7",,,,"  260","  240",,,,,,,,"8.1","11.6",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-13",,,,,"8.9","1021.0","1008.8","11.1",,"2.7",,,,,,,,,,,,,,,,,,,,,," 1304","0.0",,"   75","   56","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.1",,,"18.3","9.4",,,,"  230","  200",,,,,,,,"6.3","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-14",,,,,"8.9","1022.0","1010.2","11.1",,"2.5",,,,,,,,,,,,,,,,,,,,,," 1119","0.0",,"   77","   54","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.2",,,"17.8","8.9",,,,"  260","  260",,,,,,,,"8.1","9.4",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-15",,,,,"8.3","1021.3","1009.5","10.6",,"2.4",,,,,,,,,,,,,,,,,,,,,," 1455","0.0",,"   78","   50","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0",,,"18.3","8.9",,,,"  260","  280",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-16",,,,,"6.1","1019.6","1008.1","10.0",,"2.5",,,,,,,,,,,,,,,,,,,,,," 1616","0.0",,"   62","   30","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.8",,,"19.4","8.3",,,,"  250","  240",,,,,,,,"6.7","10.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-17",,,,,"7.2","1019.3","1007.5","10.6",,"1.9",,,,,,,,,,,,,,,,,,,,,," 1539","0.0",,"   62","   39","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9",,,"22.2","10.0",,,,"  280","  300",,,,,,,,"6.7","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-18",,,,,"2.2","1018.6","1007.1","11.1",,"1.7",,,,,,,,,,,,,,,,,,,,,," 1743","0.0",,"   35","   14","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.7",,,"28.3","10.6",,,,"  260","  290",,,,,,,,"5.8","6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-19",,,,,"9.4","1019.0","1007.5","11.7",,"2.4",,,,,,,,,,,,,,,,,,,,,," 1326","0.0",,"   80","   46","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3",,,"22.8","9.4",,,,"  280","  280",,,,,,,,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-20",,,,,"10.0","1021.3","1009.5","10.6",,"2.6",,,,,,,,,,,,,,,,,,,,,," 1155","0.0",,"   91","   78","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.7",,,"13.9","9.4",,,,"  270","  290",,,,,,,,"6.3","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-21",,,,,"11.1","1021.3","1009.5","11.7",,"2.5",,,,,,,,,,,,,,,,,,,,,," 1259","0.0",,"   88","   70","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.1",,,"16.7","9.4",,,,"  260","  260",,,,,,,,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-22",,,,,"11.1","1019.6","1008.1","12.2",,"1.8",,,,,,,,,,,,,,,,,,,,,," 1347","0.0",,"   85","   70","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6",,,"17.2","10.0",,,,"  270","  260",,,,,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-23",,,,,"11.7","1019.6","1008.1","12.2",,"2.6",,,,,,,,,,,,,,,,,,,,,," 1351","0.0",,"   87","   70","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"18.3","11.7",,,,"  270","  280",,,,,,,,"5.8","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-24",,,,,"11.1","1017.9","1006.1","12.2",,"2.6",,,,,,,,,,,,,,,,,,,,,," 2207","0.3",,"   86","   44","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.9",,,"15.6","10.6",,,,"  360","  330",,,,,,,,"7.2","12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-25",,,,,"6.7","1017.9","1006.4","10.6",,"2.3",,,,,,,,,,,,,,,,,,,,,," 0528","0.0",,"   61","   45","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"17.8","10.6",,,,"  350","  360",,,,,,,,"6.7","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-26",,,,,"8.9","1017.9","1006.1","11.1",,"2.1",,,,,,,,,,,,,,,,,,,,,," 1046","0.0",,"   76","   59","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.4",,,"18.3","7.8",,,,"  230","  120",,,,,,,,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-27",,,,,"12.2","1018.3","1006.4","12.8",,"2.0",,,,,,,,,,,,,,,,,,,,,," 1607","0.0",,"   92","   80","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.4",,,"16.1","9.4",,,,"  100","  160",,,,,,,,"4.5","7.6",,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-28",,,,,"11.1","1019.3","1007.5","12.2",,"2.0",,,,,,,,,,,,,,,,,,,,,," 1153","0.0",,"   87","   78","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.5",,,"15.0","11.7",,,,"  280","  290",,,,,,,,"4.5","6.7",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-29",,,,,"10.6","1020.0","1008.1","11.1",,"2.0",,,,,,,,,,,,,,,,,,,,,," 1402","0.0",,"   92","   81","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.6",,,"14.4","8.3",,,,"  260","  250",,,,,,,,"6.3","7.6",,,,,"    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-30",,,,,"10.6","1017.6","1005.8","11.7",,"2.7",,,,,,,,,,,,,,,,,,,,,," 1416","0.0",,"   84","   65","   96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3",,,"16.7","11.1",,,,"  280","  250",,,,,,,,"5.8","7.6",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2024-12-31",,,,,"8.9","1017.6","1005.8","10.0",,"2.0",,,,,,,,,,,,,,,,,,,,,," 2300","0.0",,"   80","   63","  100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0",,,"16.1","9.4",,,,"  270","  310",,,,,,,,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
